Stop,High,1a63e24da9d07a7049bd05ca2188df900a37d14bdae836aa0b3d288f81e3371d
Stop,High,384ae82c526406e4becbc020c78a494a0dec9c94183aa3509e29cfff9d838a3a
Stop,High,5b07d193653a3d4d8b12ba8884eb75fa8f45d9aa5ea83e950b52fc19287af211
Stop,High,5bc838edcac0cfade3b1c5d4544d42ec77435f57a1e880d434259bad2a75f0be
Stop,High,9b09da1293fd58901866a3883260951da71aa815d84ca70608627c21b457c3f6
Stop,High,9cf67bc4b59abc56e29302a6f2dad74cfa780bdd7d1993374df1f32f71311855
Stop,High,34c063a4fa4f7d4085b19bced992a52a169fe9a48892755fcc99fd7c5de1c523
Stop,High,56e64d68a0105dea0f49729dde4d5a6271c3855f81303b5ec0a989b96364b0bc
Stop,High,a2b6a184395cff380b74911557bd0a7eaa6d0132096b7aee3cac4a54a13fa8c5
Stop,High,a38c6fda8d3625616250f110358cf846118cffc7d347cdbdae146f62570137f5
Stop,High,acf33d449c9dc3d0f34097252c11af83c038ddffbfa00259eb2a686057ca980c
Stop,High,b137ebe8bdaa826c6cae0c3805ee7546c49b064a679f6c793acea316c7e45985
Stop,High,b6369bb805941d59d629f30712cf10f5b34f1ec0d502fadd0d0c8851e4f7b086
Stop,High,cc142808277aba63344ba07c84a3014afb33864158a5e4b31a2e5925cc6d892a
Stop,High,ce8a0ec398f3a04930ca2bb41b40b0cb49f96d93a9a77f5363074f6102f2764b
Stop,High,d6d3cda6d7778841bec0477532e215df718ab4f6a2b500b0d4ea512507f4f448
Stop,High,d156fe39dd633d34a759759905c0259e1d699b3ef1c5522d2dcecd8fdb1d6115
Stop,High,d581ddc0cd78802c6931c6fe27694d67365324f25b3a42dce779870b917fc2d5
Stop,High,fb2c6fec5db844413c6c2f3b0cad79c75aadf31d18c82c7e40768a11788df362
Stop,High,feff37faaf670aaf88f8140e2347f26d42ce9442fbb8ddcb2ae1d88f2c033a9e
Stop,High,de65d69fb3afa9a5d384fc694bafd5fd3b14296c65646414998652a993e54076
Stop,High,f5a2d62a1d09f34f73adc253887b665c96a2fbf7cadc6084569675da186357e1
Stop,High,a1bd67800eda430217169a3230aca603d538f3cdba5e52f44a3d65651195f4a3
Stop,High,fd612a0596e6a91fef17aa89f0561aa07ba73f830c940d8c0855a3c8f744e934
Stop,High,3a1fa41566c5d26c42718978a1287f414a290d5b1df1e5518d084a6464c42d33
Stop,High,fa3edd0ffd6308148fb00337024762ee3f1692a8bd7fc02dff44d71c1ed1da34
Stop,High,95dbc0c60bcc0a5f72eb528358b866dd0b4933fe7fc1e68e921615729fe569cf
Stop,High,fa2b0b360a3fc8b8fc8057cf66d48a22bc2b346d95bff0c39638aae52596938c
Stop,High,b7afd75c82576ddbcccf3ee67e0b8a78c980b85d0379194bfa6ada19e0aba37c
Stop,High,c4234b612e6132b71874a4ce02607c681da3beb7480c0d0fba44d16debb3a4e0
Stop,High,52f60950276f33a1b27298e9b7916e4b2fb3f93f261b1ea1f26bd6453e8a883a
Stop,High,4bf131758e42addbad951bafa566adc56c2c60be43ea1f48ac00e5f7e528ef5b
Stop,High,b1b8b2e163ab8ca96723094c964cbec839d1dd560d2e304852f03163ef640249
Stop,High,433492d3ae0221ec9543dbadb3990175f7c04e69f5a304bbd83450e9e2cc1c7d
Stop,High,a9b730ea319a374ce01c93e2dd435ad87dfd9e0beb8e1379c19c6daa01bba79f
Stop,High,d261b4772345ed33f9e1d0795f312ab317d55ac1ff83cf226990c42941d7c094
Stop,High,f231ced50f8e3e7c440594da12aef3856be1bb7620cdb553b55d49160e2f6a31
Stop,High,836e78fe7e248eefb1bb87f8d98630ccd1e24a83f8bc34dfb94857879fd41098
Stop,High,f9e36e03d92cb9fa74986db0cd7e7665bbd165fd2c292868e1539f60372d9cc5
Stop,High,a8701b8d256bbccb00be92735e6b98f258d79efb875d8839e1c0ce09d16c3733
Stop,High,7551d65fbd92fec28a83f696a49d771bfea37c7050099c3e010d9ec1f4fbc1e6
Stop,High,9c1ff06631b27a50c6092325e6e3085de43ab34c10fad1ac13a35ec6d67f8cfc
Stop,High,62e0844c934cb1c112dfd4fb81a2c74831149b1a3c97c289994e7c224afdf88c
Stop,High,96b71515cdcecab1e0ba69bfc967794c82167c253072c81a5cd511f0a1e61443
Stop,High,7cd05eb00a646ce3204f09637a2f5219a50406d020dfed1c60e189f132b3b1fb
Stop,High,ff203304aa7c6a409238e18665fb19c26acebaaff5ad0c246f23abecd5aa17c8
Stop,High,47d6022eaad843e702e839fd027870f7089bd19ba6548e36bf5e82b5c70a2f23
Stop,High,0a644c28fba57280abf3226ace12e8aa12f284f78485423b7c358ed29f515167
Stop,High,b0266821dcffebd331809ede0c719f550c912966b93797305a88b0c9417f34a3
Stop,High,acc3b48cd0873ffa9a1777f269ff514af019b538386306738e90fefaa18d3827
Stop,High,076ea240e131689495e71d09589d2f3c1bbc43bee4f15938ef59191cd75e049c
Stop,High,15dd9d8533066e0b099af7258e5db6ed2f24edd712040b2ad0d3d1f8fecb2c5a
Stop,High,da7263588f95278e91f5ddb2898d18735d6c6abfa1e872d1358aafa4e044adca
Stop,High,49163a423bcd19136b99aca078c3fe57a13bc4a71830c835a200697d5debb41f
Stop,High,b0fd3e3432bc5f36f5d532b01164d97f6ed579bd693b98f8954ed0df0a2a9839
Stop,High,ddda50c6ed8a2204c31fb2a9b4f508213a70be04ecef385749a940002c7f0cc7
Stop,High,9a82b86b905a8e783247013a821591186995d6c6b560eb7377fa9bc3d58992eb
Stop,High,c3ade1984ff9031d528776a359b03e496cecb26c332bd826465eef2da60f41b1
Stop,High,254f6d21b489ca00f699bcffe82c5fe02a94f9b39e8b038c6c943c82d1a39cf5
Stop,High,a4ac450123dc6794e5ed2fb846d74d70f95be897931fa43983665e8287176a23
Stop,High,fbe196a583f84bb52db86ca1de63ddb6e2c8f11828f8632567e66ae2ddc5df22
Stop,High,9a7aecf21833fca14f0e9ef01c209d987b566b6c0e6076ef484e06adaa7d6821
Stop,High,32126a5a63490958ae7b3adaf44e789787e394652d1db5696b83b37f148a956b
Stop,High,cf26b6e50dafe54bbf7ef6f37621bcf18f0d1dc0dded6a3d4aecf9a6020dcdf6
Stop,High,c113a01df4bbf2920f519dc58878b57a5789aa32f2a525ca05ad7824f928a915
Stop,High,6296ae9877208b8ea25e62669f9c6dd56675625811943c7ea36a5228c4278baa
Stop,High,2f379ab59d4b7d52e259ea761664dde0c315709748efe28d1b63728d3f1dc62b
Stop,High,e5a536df45ce59beb16c30352f72f0d84af2f478b3fb1e090ff53741f946dfdc
Stop,High,1c82d677be0ad041d01fed93b56542995bbb5ca713fbac66dbfaf13bc8f6bb5d
Stop,High,27e60038e1d8c7a418a277378feb45cb034fd285d14b5bf638acb367cea4cf5f
Stop,High,80b466356d8bf0d46cdf2b592edf646050e9617902a5efdb3a4a3ceba8c6856b
Stop,High,3e7ccc99be60620bd1ed12ac34f2bb76dfba737ec91fc88199a20cfc2f320139
Stop,High,68638ad366d915c1df35046302109dac675ce9f800935f377a718389479d433f
Stop,High,037e3a20ff7b6e369c768c95e9ea976b1e2fe80a5d4625c569a3bb98aa467a35
Stop,High,9a9f3b0dbf3655264bdabd0e02127d74b341522c669d3eb11b22b2e2da97867f
Stop,High,d0c4d2a2e6de48c794cb11638fb267a80371833bdb009d31f80440382a2167b7
Stop,High,5b5331bbe40482291d20d031dee20e02574bdc55c9547bf1cbe0abfd5f2cfafe
Stop,High,024006d3227ebcad88d38b577560b35332f7c9f9f5aeab15d3816fc6f7646727
Stop,High,4dcce8f4915ce7cc21ed6bd82421f733096670e3d6b8d9eb07855ecccb052cca
Stop,High,393c93549cadfdb9263350b0029184345927d0c67006ae9f258426ed5dc901c7
Stop,High,0d4704002980d141dc8ca282a4cb6ec338a6bbe0d95316cfad6a47b940b4e664
Stop,High,23dc60233f270ba130c16c2a9918166205735e6b5408750523e9542b9e0ea70a
Stop,High,aa1af1f3b5f18d87340a9af9d253e296982e4fb1b11d88c7151c81cae86689c5
Stop,High,b3ad13f776f60df12ef17cf20772f823a78941ba1d7ccd7e32d290ac7b3f9e7a
Stop,High,857fd1017141f401e9a263e477a80f000d9d064b891a1087b9a51220924a017c
Stop,High,9915b1b61a0eee3b29c2c7238f5f3198137e3b6479689224c3381a155d7b53fe
Stop,High,d36c662c5b89a27132d06871d9d7d1f397769a4642a6ae6fab860c4bcce0ee41
Stop,High,7674f1f7b2b53467fec308bdcaf89c80b4d25eb683ac0ad105084b3dd5cc0cc8
Stop,High,034ac24e98112abd85c9d1a80bea01778a756b97784005951deb3a42605881a0
Stop,High,9dfe173d27af62da7c78754527de5dd892bab94b7cd1658e087c7e64f86211ba
Stop,High,341adff3ec7c3cf9ec58b939d8c1104d8e6d228653055d6656348d421852d368
Stop,High,d7bf9c3f9a679bd9c80e455608ef51ea9e91a84031a173c12bb3946050076411
Stop,High,a4656e6277f4a2474916019682ad674c7988a3b30a72ebc34d16089cb3e22453
Stop,High,2db346799c65a4fc59e3063f0c749ac70e160ddcd4f719e897463d6de53621c1
Stop,High,ebb659e54a4fa329f2a0f43a3e4b7d4b4edd499dafeffd524b1ec8f9eec7e6af
Stop,High,b65532de52ea9fdda67e26aa6514e0b819fc7821d2c18c6fbc45cf016baee2ee
Stop,High,051a2902c6a41210cbf84e97a4d24b7f4538414c25433e2e75ad0b6c9f7bf481
Stop,High,0d5034e4f4a4c3a189b3f916c98dbfdc69b1318262fde1878042a5cc9e8f7366
Stop,High,302c818ff4e207e4ecd8e66ae38fb7368c39b99a883f61dca027dff6d2b996da
Stop,High,74251d8c7a300c4bd22fbe4807a1d5ace6303c95d44196652cdb728185a9ae3b
Stop,High,f64101c39b8344473763277c715167216eba418e86f4f2cf22ee7724182b930a
Stop,High,35be1a97d304ab4b045cb2e608c22dd2c7efb4df1e86cdd4e0b780bdf1c21838
Stop,High,67dc67478efcc733a9821421940e171ffc4d259112eb0a8f6c7e587ef3181cba
Stop,High,08f290d886e67c9aaa4cf058fa166e50efc8181901773373c2123e5290edab71
Stop,High,9d45043266ad627224c951cb91f37261bc7bd393aa8ce87a39e8b42f3a543dbf
Stop,High,63c696185eacdb5998d82e02e8cc0afd09db991ece9f72f5e99007e2aa36f4c3
Stop,High,d9e93860c1b468911168c4c30564817dc0b788cceab0e073d0be8850c95590d4
Stop,High,9735f688e3338582266589c582a22bdac2a0accbc423225ffb5d792801d0d1a5
Stop,High,be8b6e6da114bdcb1a060a06ace28d03550173a4a719b4704510e65ee6e47f02
Stop,High,5d232ce70bfdc3344ad9c117da898e5d72ea5a5ff0704933735abb186714c9f4
Stop,High,0c1571e0f22ecc1c3ed2b80ee90df329d820e287ac0be834aa905726ea96887e
Stop,High,adc2c80f4a9f969a641f2674c94bd576420b34d338b12ba5b4cab09e6c51a466
Stop,High,5651c726a433d942eb9cdbe74c6631178fa3e243e0953e0a55f54f1752e05682
Stop,High,456079ac17674de342836dee558093a80c9b6fb869b5a7562a615db1bbe1b42d
Stop,High,d6353ac6a08f1e678698f658274332bcc27588c14e75e029e761dd6af0b4ef41
Stop,High,f5a484d6db0cfca71151e5870cde7b1711cbfa8dc0175140aee2c47c24595d27
Stop,High,e1aeb366d8c9064c8ab7ae46c41146a6990f84cd22c895c8ac4e3f4894d36552
Stop,High,804b9c87f98a32101b51f26c221e589bc80350b69c163abfab2de64f7e9b3e72
Stop,High,954cc32be4e5b358fe9be2b82ff954d5fec236c89c4487293af062b0f9992407
Stop,High,ca7f21ad4f9b5ca208d0a43b76edc7bbb9c698289cb4fc718c884681c5dcf10f
Stop,High,ff9e059a789e94573fb32a918657d5c5c59b5395fab873cbcec7b1543435fe93
Stop,High,bfbf6bb9393e511a06e90d432e7538059ae75f9f1525f0f503d1d0bec0d32124
Stop,High,9634e7bbda11d42ed7eda4f7cc1965dea16ab45877cb425d322e830cf63a0657
Stop,High,2027503755cd5d8fad6af24071640dd5cfa7925c980f22dd23ab2ca5b1b24391
Stop,High,34ce0db0264cb552d28100353840f27bb546729685684bb80691e05afbfe2b26
Stop,High,11a5624d486d01bf1ebbf7d808524d44b26965f7e9ec89abebf75a9afc34b165
Stop,High,b847a31ccac4306b56c4c899814b7afee46c66331aeb465f3727200bb025de54
Stop,High,d0283a485913dc517dc7fbee13c7dcce350b8309acc244db1a1923436fbce614
Stop,High,d56681bb83bd1e54372061cf2e24017106e1fc6a26a86388c907db320e105060
Stop,High,251b4eb6065ba95fa9894364d2a097aebf547658c062ce2711637ec7ed7a421f
Stop,High,e68d87007d27253de5c6f9267262f58d57492627eb0c0d2ea63d22043fc6db83
Stop,High,d7d1bd4d3d8cf7a8575d7360c7fe06abee1608d24dfdd0238959750ca0a8dbc1
Stop,High,6285b4b3e59907d32a04278992b2067052a051a1c11fd183443a9ca8b69f30ca
Stop,High,2c9de828e6fadb13b09978e75c8866101de48a2c4701c12e4abe7b41da9c1048
Stop,High,d2781389d64ed4ccf843916abf4caf54a94e88696a62b9230e3e64a615f4e007
Stop,High,9b6f29e277d6ca46978c1c93a91e870f8172f2a9c725ac3550960511c65a481e
Stop,High,786f3ce891db4e9ceeecc7718ab3789ce546ed8f144bfa3f3458af81cf2c46f9
Stop,High,7f7d3035b68e68c30a0fa688ae44c833d316c3c95a9206412caa48a385988ff0
Stop,High,a91bcd118d674f4c1e905738a076ba5d59ef3ad0ba04c3d54fa33d7124c2052b
Stop,High,990cac874f50cee849117b4d40122773926582c1806f1f14e323efbf05a82bc8
Stop,High,a600359c73bfa888a22e5d0cb18625558cf8abf5164faec2d45e5d4fe5cdfbf7
Stop,High,85e7c79b9a284abce257b900655b285fdc5c52d4c4ca3eaa7c5274cf0307d467
Stop,High,234dacbb2d988ef8453d0627ddec732407ccaa151de54abfc9d71a7a0f88bd0d
Stop,High,e4e337f7321f5dce05d1bd2628be0b8561196afa2d660f2dbf857d006b5dbeac
Stop,High,8d22aa46311246d6b88edd6206a344cad253658094424bd5601742887ece604d
Stop,High,e9fea91bdee139be2c6e16c0ffad9d58287af364f5db381cc6cf6cd43f0426c8
Stop,High,efea143be3ceab5b1dd8f0ddbc1c9ed6718e0fb50d6afb344410943ede43c562
Stop,High,700bfd0ce8bb2efa95071c49ee6f2a468f12eec77fcdf000f3e454f5d2b97261
Stop,High,923c862ca56a102b3ac83cfa26630325260dd549e8690a430fb39c15b60d310e
Stop,High,a056d4e826dffe5c356b3a62dc01ec7407f0fad2bea2bdbcb2438c9bf21f2c9f
Stop,High,141f1ec941dbf58e62345d5ad6c70b01d3639e4c1c6fa88ac2f38c47c2e16078
Stop,High,79e07f3224ce5b3479c4f8573db824dbe69eed10f034ad2d0f96359b250556e2
Stop,High,dd9521c2cff23e51edd57fd044dfaea21e5d79165f8190c7980cc4da75958bd4
Stop,High,5f90abf9c9f9a4f6d1023d208bee7a429a738c290b2e67b59b47481e06a3b840
Stop,High,f3135a9b5ffcd2f7abe4d9ad51a3deb7a4c7493e6a9e24a54820894c8b7ed500
Stop,High,f32903a5171c64d7cb930258df364dd7c16b7417736b7bd4c12285938b6324ea
Stop,High,955d3a37079121cee3f5455349c3edebe843668dfe1a0bd20602d3a6e15b3c20
Stop,High,849a3e76731c918716b6014d8a8d4863996d45eddc5b13b16420ebb106b3cd28
Stop,High,6d24cc1c0043f5f6a3f9c02d408575d5c17c58d60e616df059d75d07de8529de
Stop,High,88804aa72fa1c55bf7c758f8cc69a28b06eddf31337f6ae9f842b8ba515d213b
Stop,High,6e515984fde0582b4608f7982df15016c44df2f558859fcb4afabc25f9284054
Stop,High,7a2f648caf2fab403fc84e7c5a3f0d89e52e8f3b0c2492a26588f094e5981c9b
Stop,High,4cb30ba80bddfb782f7272133351681a964094ca073240db283be0107182aa30
Stop,High,a3cc50ef9c2d82f2473f0bd86f58e9d2e6c3a31bbd98b8e3fe6c7bbf4e3ebedd
Stop,High,5a1e038a00535de0be9b3912fc476c774dad4d06308af01f9da24471a61015b2
Stop,High,b8700f6758c2a698969205225d4e9cba9688a8d2dd30801826c178db0de9becb
Stop,High,244975c13c9f8fd20b47432950a112f75af9d3591b33ae25b090560b99364140
Stop,High,c16f961c7c33eebec372533924402b92161f4609b84f52f2ae0a309b1def6476
Stop,High,a2212d4357d516c94ce27cd02e67c98e7f6715fb865eb52c962d404aa6666635
Stop,High,e8203dbedbd53ecc87d5f35ff1ee8b8db3c71b00f4527cff5136c4125ba3b884
Stop,High,e1273fa249ab6710409cb7cad619d7f55257c60f71556a9020ac169e3013ac1c
Stop,High,14ec14512e3fa567cecd4ac0c1254116e193bc3ea915ae45bb7bf81ea57d40e9
Stop,High,9a248710ede1a89871928c90a232ada5efe6285ed4d7d8f6586ca04c93ba4058
Stop,High,e8d9db4c4bb1013a830bbc9e0588d9e3db245113720d231709319551d3794185
Stop,High,969993c7de4cc91dc8422fd52d9099ea4bda31162fbbe110a5c21d8d3e5a9f3c
Stop,High,d81ca2ed0abb074acee81a9f9a94c57589e070261297c5a318518fb82d6834b7
Stop,High,4a340c5e0111836bd3c99096916b97d5cf4de57e58e582a92edec38c1c99e1d9
Stop,High,317d75018130eaafccd373a01535486ee377972d6574cba86864e54ed0d62d50
Stop,High,233aa12d3f977272212f0c3ed966549ba2da58f91bb1b31db63e0d23d72bb955
Stop,High,b4a1845a21726b4826eb4157114d424c9a0f1c3112f67f587cbea352dd33ac61
Stop,High,8de1c803e333135d44bccdc6d357a6a25c60aae00a95f36d827c48142eb1c1ec
Stop,High,92c886fc39b43b7615f88fe7231e1c1f85af2ff8daa44374e351265cbc81041a
Stop,High,d216e80a70392edf96967a0929ab546b757116506a8d6690249d4fc349ba1c1c
Stop,High,bfec64c030ef5eefbcdedf8f1d77ee7e563a68e4c6de47f244f3e91a84c35324
Stop,High,e04773ef8e4ebf8d2e0dae1b3846ad588239bc3ab8205f0ad0ae5deeb58f596c
Stop,High,797b65020bbfa1c58f0d72c7d0ee746fcf28acbaeaad7c5877ff9c53a8bf1cf4
Stop,High,676fe1f868300fadc29cfd816f9ade2e105622a2cd9fc9e38b66a0c7359f3d8b
Stop,High,6e4633527799ff0ea7f632c70f6554be0e9c9b769e8631190e21f7b1c27193f1
Stop,High,7b9f94c4f4bb298359bcfc5cf187f9b6191914857c1f90bc69c31a8d1deae6c5
Stop,High,71421c74b2ec1de53a315ea6321d294fa363683a43d0820d40f2373898a9362b
Stop,High,3957d209e4cfae390f47dae135b3edfad6b5914d177e898635cee40d330781a8
Stop,High,a850c06053e2ac68a1a197718b2f2c42f0ce30af615d39f35456aec79ba85df2
Stop,High,ba5a9f8449c3570fb68419a86636718c848562a6d97b6f4cc2b72349d7e42397
Stop,High,2e2a0ce800846a1c642b25f05db4266ff783a486fea187c2df20af4814ae166a
Stop,High,c99e4f2caf88e6ddf956c1473da6202a35eb235bd9dc835241785f2174476ec5
Stop,High,387b599ab1e1f3dc00f924f7ab4463b5730d00d7591c78137eb9d404d565b302
Stop,High,cf98b1f7e33156c7ed25ba1e303e76dea6bfc3141cedebeb19656e36d7e5e8d9
Stop,High,57f27ebdb4121e12383aca306d73aaa1c70bbb83e01be0a54dfa314ea8463357
Stop,High,82b8c3ed64a41126bfd663ac2c20800146279d5c93f59080490afe114c5b3e14
Stop,High,aae53c40087ef59b3bbae319ce4a6894ddb3576f451dfa5d46af57c95614ca76
Stop,High,d1aa899956e3c53f19add62d8a2245f315193b9f8b2809e4d7555e0e486fafec
Stop,High,62baf9b89c717b70d15b595feebe3d066bffd367d4473f218f04cd1d7e1f83ab
Stop,High,3b0f6877cfcd8bd9fe470e1dd5d7e0ec15cf33fa33dde08b03974ac98f067f11
Stop,High,8519f5350b808b66c09a89e2f7391cb2d366be6017864e872a5da2290bc7617d
Stop,High,122972b10f87102950e2683e2eb7f579332970a376c5027a5e846b8d00c00aaa
Stop,High,beb1b2165e5b881fbf78e7667547842d13d7d3150f35acf096daefbfddcc6448
Stop,High,b9aa55e756e41d1960df08829e9bc1b9a40ccfb9f7c314cfc4d4a82e3d66c74a
Stop,High,6c3975ec616965fd8548a4dcc95e2c28dbe2d766fa967b96e9b416be608c01f5
Stop,High,bd2a4fed50c491ab7d16f8f75b0deec2d01cd07d6674455771136fd532465142
Stop,High,641ff2543a55742d8e7af6c7b072feab364f7416c6ede15a70d8eeba8191139e
Stop,High,7633b4acaf0a9b58ceb77197cd65aa1279b0eb0b47c503b263a0da486019f717
Stop,High,124632432f9facea73d1ffeb29a53a19ef08e163bcd8ae0138cfc8829cd60d8f
Stop,High,799f5cc6dcaa792cf80468262949fd2ed7d9591a965d331d06d4c98a51b9c708
Stop,High,3738128e7e3669b8eb6017631ae9c2b80ca7076507c19f9d9d0769edaec42749
Stop,High,8a2cbc29f79db4a0be9e97f12aaa79b6edde11e4b992ffd90ec13141938e339a
Stop,High,543dd7794cead002a5df7d1b36d14394cb2d923356e25e19535aa92449294c45
Stop,High,129264dc4a2060710aafef169d4fb773f99f6fa7588e206591d55d69617e96fd
Stop,High,ad4dde4dbe42e3bf37a3d6750cee190624fae08c8f592eaf688883eb89b006ae
Stop,High,5ca46609f2b753ecf8fe285957a6b2f0ce5efdc40721b4b7def5723217615aaf
Stop,High,664f4f8d2b8a5bc6957b608243eb89cbb1d8a49e6cb99c8370ec4811e96fe9db
Stop,High,1e825f3114615c835dd8e5bfceb87c7d4b8b0013f89f109d481c689e98e9bc35
Stop,High,c33e4fa0a91cc9eddba2496a471e6b24cf226dbe69a1d380abdc397b79c34826
Stop,High,cd449e9a709847f1ba77ff1e802263244c9fbcb80acb3a24d44b8919b28959e2
Stop,High,53175f3740f1f83290cd7d21a6c867f2b2eaca2c69ab2c9896d5900ffbaeb9fe
Stop,High,5144c7792d92910ab1fa88902d242558980d934424fbdc07b47074856098ef73
Stop,High,809c3a26c8b21c721a1760907aa164b14231bb5b5b9733ca222c38d24ab5a646
Stop,High,524dba613eed7ef41b627d885c30549bb09efd72ee5335b761959e80fe27b8a7
Stop,High,8d13bead63f714599bf4bd55f5e84d98d983ad7f54b97ab3761dbd15e87c7878
Stop,High,e2cc326d5758fa796496675770a3127aaad8f3928384359a7dd74d9f020c0f35
Stop,High,732b64c83fc77933d3acd532c8b2296488a058467755e917b499ec557df49eae
Stop,High,b5a4a7ff0a97bb9a0de213c8b85bdb67a5310d667e7e3ac45da918d03f7f2c3c
Stop,High,3c0ecd9cc6613e9dc065dbc1b5974954f2f661ef5a1606d4738acb94675b7509
Stop,High,2ddf58780ced6dcf4437c7a4de82dd8873435c1087390cc5e43f9bae7a029cac
Stop,High,2be00595f876f52e7e4fb2646181efba17fb014229125ce4a39a4f6876144aba
Stop,High,ac7281bd48b49ff0f35c2a12df380d517977bee9a19e41b23c835cc5fc7a903c
Stop,High,b678553dccc556bbb7ee09da6db8ea12ba927146c626752d60781c53b0070b8e
Stop,High,7ea4cfc13ba9cea7b55840d6be5546c35907042b4531cc1bf533859ca3e8fc7d
Stop,High,263609acda626d96ec96ba617b4ab4e8bec0723c85908cecd48b2c1433848f67
Stop,High,db8743187bfe5c0943cc466c56bb368201a7b4ef2dfc832672ab51dc2c367957
Stop,High,ebf64d67df3b5305c704eef3077dd657edc0e939225e12092d35f7822e6fcd96
Stop,High,f3c9e88626c2072e100152ba4f19b3bf3fc7e9e3da860fb4c957493b28c46f37
Stop,High,86741d0ce80fcfca177a7b34a20402d1b4b8208a054516c765cb902a6a67f148
Stop,High,0923315fe2a01d21f8fc16265ccde3f30265da481068368d5fc6cbf49999ade9
Stop,High,4e8a2bbe5b02848120f1c1162fdde82e9b0f95a218fc3f30ad8fd14377705fc8
Stop,High,6f5acfb8f190613df4d40c040feb6969db6f30f58f2bf9e41e777a5a88230022
Stop,High,5634f2119e6a87940fad1e415373715e06c74208ed8176886a7a9a952f365292
Stop,High,440056cb35dd9ca59aa7b1921538158bcf3b37a8c984d9774238aec1f4c7a275
Stop,High,47a178b5f68bce5a1e84060bb1de9090b1c8161982f559820c57da5a5ccf04b6
Stop,High,5ad7a8bf388c3cfda0194dfb70a448b7a6e8389e6ca9804bed72db8668b5b63d
Stop,High,5bb3a5ae8f461d4e2dca57fbbcbc075f0d1c898b99f432bc4cf6fc2bc3ac1091
Stop,High,f88fe1b342fccf45f31b05388bbb7398da0f175ba15bf6f1d7ae367ef41aa200
Stop,High,ed4fb9c1f2b01cc88e1e558185d5a94c4a2a33aa97093c4255c4e7fc76991975
Stop,High,3a09aa16c5145a98787f47ed450af31c32e30811fcb0595d688d1d83a2ef329c
Stop,High,0f6ba9459b661a25b94ad0a376324ef821d3d6c5e6fecdbe4b3b44f89a57a865
Stop,High,0af763abdb40c163bb84dfe6aeca0ef709547aa8d690f0f0600db44924b366f3
Stop,High,e93dc790451209861b688ac1646fa0c297124eb4935bd427ee9a27ba35728f12
Stop,High,015878c38776e7940231d6a6b9be6cc9bdfd984271e519e9251ac57b21a91d1c
Stop,High,55c133a827801ff7dc34094d6c6c2ad709f5a5e55b16d64f6574dc671d97fd06
Stop,High,54e7038687482bd2a5a1aa55a0afb82a66fd3672acd6a223a6b889ec600e102b
Stop,High,0ef85dd4ef72b440484579832f14f83ac6c769fa3ff03a7e8a387adba424a54e
Stop,High,2cae77552bb1e0d1d5ae948fa63e68496ef66a90444942ae685c39a0df989483
Stop,High,b734fe93c531236a5f083fa70e88e7c991d5bb6ad4c8c9a293aa7a3280201208
Stop,High,ba22e3783caf02b8cbf3b9e3139d1f69b1e4c123efb0ea9846e470194b223c9f
Stop,High,d9767e19da70445e2954d08807ce67f7b870952932042274abff94ccd6a46eec
Stop,High,11dea2cf4fc9e439167677ab62e694afa13dd59ac8c50bd91035b135fe938291
Stop,High,c39e0d4cb8bb33e374b9924dc9ba360d0d0067395eb4be9762d402b949ca0d12
Stop,High,1ad0f575b9fab2928144d467294fb72100bb73cb9991416510482e2dbb19bdac
Stop,High,dcbea2abd13caac137cf4b0075f1631d7db9ddbcf11f09563f8b163e43191363
Stop,High,4d54efae853bb657096c19ccab822849250af7a4051e60e3a1d44d0fb7f6502e
Stop,High,e130228c8ed44ad5e8963c25b57e0f5186b6ef4dd00287e3505cb6be51369c82
Stop,High,afc40ccbfe32719ae9b39ce16275f27400faefefcf207641d06b61ddde622011
Stop,High,6c63325e8f7928f68484e7131d1e4b727f94bd476f8a875d17f5ca680c3d8e92
Stop,High,bea2d8a0af7d9da0ab886ec93afdeee12b80ea5536da012d6dc7b0daaeaa14a6
Stop,High,73ee55d80837accbaf001434a618fcc3a0afbf80928ed8b5b8d9a681fccfaa43
Stop,High,59db1c1bc14d72ef225926c9d5a5a5a704d79b22b720e4e7884b2da2825c9203
Stop,High,88a30fa4dee34a4249544734b5323f180ba725a8582226a5b891c43e81b2c395
Stop,High,42b89bc68b02c433f431d33c09ef9f82e626f5db509469f5ccd9e272b5f201df
Stop,High,0a40163bec182f6f9476ee0a6f77da017c6e79a261ce54be9752754dfa446f95
Stop,High,630cc32ff7caa9744a1decd74bfd318e337c4f5e46ae61f6c456215e4bc94b18
Stop,High,0e9e2f43976cd81a833efa06ff38c08edd4bcb1ff8a979eaf770e1b3ecd63429
Stop,High,3a92c94122aa9f0c605964315c4817dc65369efa5d70a9e5459dd22ecea4c484
Stop,High,3446fd547e18ca3ed3a99c84e093b8b052893f6c2295d51f3eaaa2e9b395242a
Stop,High,32b0fbaf95fefcc9b89243be8721625592fc9ed92d76a48cab263898fd3d5c08
Stop,High,006da02d7c8b4354776da398a953529efafe216507184dc0191eaf4f6aab1553
Stop,High,86440485c5651dd8446a154b4aedae3ae5fd714114be37dccd22f39358508e1e
Stop,High,7285f5c1f7862d285e46c16a1f489962b97157d59a0d64dacd7f5f33ac6e6a4c
Stop,High,31a37f9bde54c58fe6c7345e54584688fb90fbe583b9ee63fd482cd9d906a981
